Ticket_ID,Communication_Log,Contact_Type
317969,"Von: evidenz Hotline <xxx@xxx.com> 
Gesendet: Montag, 29. Januar +000 000 000 000:47
An: X X (DACH) <xxx@xxx.com>
Betreff: evidenz Support-Ticket evsc#+000 000 000 000
 
	Caution EXTERNAL E-MAIL: This is an external email and may have suspicious subject or content. Please take care when clicking links or opening attachments. When in doubt, contact your IT Department 
Hallo X X,
können Sie mir bitte einen Screenshot der Anmeldedetails schicken, damit ich die Belegung der Anmeldeselektfelder vor Augen habe?
Vielen Dank!",eMail Kunde
317969,"ich habe das Anmeldeformular jetzt folgendermaßen eingerichtet:
 
*	Alle Zusatzeingaben (Voucher, Online-Flat, 4er-Karte, PV) werden im Bemerkungsfeld kummuliert
*	Das Bemerkungsfeld wird in der Eingangsbestätigungsmail ausgegeben (keine Änderung)
*	Das Ankreuzen des Partnervorteils wird in Selekt 1 mit „on“ gespeichert
*	Das Ankreuzen des Übernachtungsinteresses wird mit „Ja“ in Selekt 2 gespeichert
*	Das Ankreuzen von „Online-Flat“ wird in Selekt4 mit „Online-Flat“ gespeichert. Enthält das Feld bereits einen Wert, dann wird ein Zeilenumbruch vorangestellt
*	Das Ankreuzen von „4er-Ticket“ wird in Selekt4 mit „4er-Ticket“ gespeichert. Enthält das Feld bereits einen Wert, dann wird ein Zeilenumbruch vorangestellt
*	AmSelekt3 und AmSelekt5 werden leer übergeben
 
Ich hoffe, das passt so!",eMail evidenz
317969,"besten Dank für das Update, das hört sich gut an 😊
 
Ich wünsche Ihnen einen erfolgreichen Tag.
 
Beste",eMail Kunde
317969,SC Abgeschlossen Lösung:Evidenz behebt das Problem.,dummy
317974,"dieses Ticket hatte lange Zeit keine hohe Priorität. Nun wäre es aber so weit, dass wir das HTML-Beschreibungsfeld2 benutzen möchten. Es käme - wenn Sie schon dabei sind - noch eine Anforderung hinzu: Zusätzlich sollen die Inhalte vom Textfeld ‚Beschreibung Inhalte‘ ins HTML-Beschreibungsfeld2 KOPIERT werden.
 
Können Sie mir sagen, wann wir mit der Umsetzung rechnen können? Vielen Dank!!",eMail Kunde
317974,"die aktuelle Anforderung wäre also „kopiere den Inhalt von Beschreibung Inhalte nach HTML-Beschreibungsfeld2“, richtig?",eMail evidenz
317974,👍,eMail Kunde
317974,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
HTML-Beschreibungsfeld2 leeren 
Das HTML-Beschreibungsfeld2 soll in allen themen und allen zukünftigen veranstaltungen geleert werden 
Aktionsplan 
Evidenz nimmt die gewünschte Änderung vor. 
Lösung war 
Die gewünschte Änderung wurde vorgenommen",eMail evidenz
317974,Das ging ja flott! Vielen herzlichen Dank!,eMail Kunde
317974,SC Abgeschlossen Lösung:Evidenz nimmt die gewünschte Änderung vor.,dummy
317980,SC Abgeschlossen Lösung:Evidenz prüft den Sachverhalt und gibt eine Rückmeldung.,dummy
317996,"SC Abgeschlossen Lösung:Evidenz versucht, die Änderung vorzunehmen.",dummy
317999,SC Abgeschlossen Lösung:,dummy
318030,"bei uns ist immer noch die Frage nach einer geeigneten Liste zur Trainerauslastung offen. Wir hatten im Dezember dazu schon einmal geschrieben.
Wir benötigen eine Liste, mit folgenden Auswertungen pro Trainer            
- die einzelnen durchgeführten Termine, mit Auswahlmöglichkeit von z.B. +000 000 000 000– +000 000 000 000
- Veranstaltungsbezeichnung
- Datum 
- ausschließlich Dauer der Veranstaltung, welche wir in das Feld Selekt1 eingeben, die Uhrzeit von bis ist für uns nicht relevant
 
Die jetzige Excel Liste „Trainerauslastung“ ist nicht geeignet. Access haben Sie geschrieben, kann nicht individuell geändert werden.
 
Können Sie uns hier bitte weiterhelfen?",eMail Kunde
318030,evidenz Mitarbeiter geändert von dh auf md,eMail Kunde
318030,"SC Abgeschlossen Lösung:ich habe Ihnen eine neue Auswertung erstellt. Sie können diese aus dem Hauptmenü aufrufen um ALLE Trainer abzufragen oder Sie können die Auswertung aus einem speziellen Trainer starten um nur seine Auswertung zu erhalten.
Wenn Sie die Auswertung Trainerauslastung je Veranstaltung starten können Sie bei Veranstaltung im Datum einen Bereich eingeben den Sie sehen möchten. Hier im Beispiel den von Ihnen in der Mail angegebenen Zeitraum vom +000 000 000 000.2024:
Danach einfach weiter und ausführen und Sie erhalten die Excel Auswertung:",dummy
318030,"ich habe Ihnen eine neue Auswertung erstellt. Sie können diese aus dem Hauptmenü aufrufen um ALLE Trainer abzufragen oder Sie können die Auswertung aus einem speziellen Trainer starten um nur seine Auswertung zu erhalten. 
Wenn Sie die Auswertung ""Trainerauslastung je Veranstaltung"" starten können Sie bei ""Veranstaltung"" im Datum einen Bereich eingeben den Sie sehen möchten. Hier im Beispiel den von Ihnen in der Mail angegebenen Zeitraum vom +000 000 000 000.2024: 
Danach einfach weiter und ausführen und Sie erhalten die Excel Auswertung:",eMail evidenz
318030,"vielen Dank für die Auswertung. Ist es möglich, bei der Gesamtliste aller Trainer nach jedem Trainer eine Summe zu bilden? 
Sonst würde mir auch eine Leerzeile nutzen. Selbst kann ich diese leider nicht einfügen.",eMail Kunde
318030,"SC Abgeschlossen Lösung:na klar, ich habe Ihnen das Ergebnis der Trainer noch hinzugefügt:",dummy
318030,"na klar, ich habe Ihnen das Ergebnis der Trainer noch hinzugefügt:",eMail evidenz
318030,"wunderbar, so passt es perfekt.
Vielen Dank.",eMail Kunde
318030,"SC Abgeschlossen Lösung:dann ist mir jetzt klar woran es liegt. 
Diese Auswertung ist im Standard von evidenz drin und wird via Access generiert und sind von uns nicht individuell änderbar. Daher bieten wir immer die Option des Excelexports an und daher bin ich von der Vorlage Trainerauslastung ausgegangen.",dummy
318049,SC Abgeschlossen Lösung:,dummy
318054,"sorry, dazu hatte ich mich noch gar nicht geäussert - das fiel in meine Krankheitswoche.
Aber wegen der Probleme mit den OBS Konflikten ist das für uns auch keine gangbare Lösung.
Auch könnten wir die Daten bei der Anmeldung gar nicht sinnvoll prüfen, da diese Prüfung nicht von der Rechnungsabsteilung vorgenommen würde.
Wir werden vermutlich extra Firmendatensätze anlegen die einen Namenszusatz bekommen und von uns als ""confirmed"" betrachtet werden können.
Durch den anderen Namen müssten diese Datensätze dann eigentlich auch vor den Änderungen der Teilnehmer sicher sein.
Viele",eMail Kunde
318054,"wir haben ja immer noch das Problem, dass unsere Firmendaten von Nutzern 
nicht immer korrekt geändert werden.
Könnte man im Konfliktfall alle Felder die Firmendaten betreffen 
standardmässig als ""nicht vor-ausgewählt"" einstellen?
Viele",eMail Kunde
318054,SC Abgeschlossen Lösung:Update auf 24039 eingespielt,dummy
318055,"leider erscheint mir nach wie vor keine Hauptkategorie ENDKUNDENSEMINARE. 
Es sind die Kartenbilder hinterlegt und auch Seminar auf „online buchbar“ (z.B. Cooking-Events). 
 
Was mach ich falsch?
 
Schöne",eMail Kunde
318055,evidenz Mitarbeiter geändert von dh auf md,eMail Kunde
318055,evidenz Mitarbeiter geändert von md auf dh,eMail Kunde
318055,"ich hab nochmal reingeschaut, die Karte wird angezeigt und die Seminare sind online: 
https://www.hobart.de/support/seminare/uebersicht-der-seminare
Vielen Dank",eMail evidenz
318055,"Ja, jetzt schon… (o.
 
Heute Morgen aber noch nicht… 
 
Aber Hauptsache, es geht jetzt.
 
Danke und einen schönen Nachmittag 
 
Schöne",eMail Kunde
318055,SC Abgeschlossen Lösung:Danke gleichfalls!,dummy
318055,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Themenbereich nicht online 
Unsere Themenbereich 7 „ENDKUNDENSEMINARE“ soll ab 2024 auch auf der Website erscheinen. 
Ich habe mal ein Web-Kartenbild hinterlegt und Seminare auf „online buchbar“, aber dennoch erscheint die Kachel noch nicht auf der Website. 
Aktionsplan 
ich hab nochmal reingeschaut, die Karte wird angezeigt und die Seminare sind online: 
https://www.hobart.de/support/seminare/uebersicht-der-seminare 
Lösung war 
Danke gleichfalls! 
 
 
Vielen Dank",eMail evidenz
318060,SC Abgeschlossen Lösung:,dummy
318060,"sind Sie mit meiner Anfrage aus dem Dezember schon einen Schritt weitergekommen? 
  
Beste",eMail Kunde
318060,"SC Abgeschlossen Lösung:wirklich weiter sind wir noch nicht gekommen. Sie stehen auf der Liste der Umzüge, wir haben aber noch einiges vor uns. Sie erhalten von uns ein Update sobald wir mehr wissen.
Herr X X sich hierbei um die Konzeptionierung an sich kümmern und ich um die Umsetzung. Dann sollten wir das bald hin bekommen.",dummy
318060,"wirklich ""weiter"" sind wir noch nicht gekommen. Sie stehen auf der Liste der Umzüge, wir haben aber noch einiges vor uns. Sie erhalten von uns ein Update sobald wir mehr wissen. 
Herr X X sich hierbei um die Konzeptionierung an sich kümmern und ich um die Umsetzung. Dann sollten wir das bald hin bekommen.",eMail evidenz
318065,"Moin Herr X,
 
ich wünsche Ihnen ein frohes neues Jahr und hoffe, Sie hatten einem schönen Jahreswechsel.
 
Vielen Dank für ihre Recherche. Der fehlerhafte Import erklärt, warum sich so viele falsche Geburtsdaten eingeschlichen haben. Uns ist bekannt, dass in der Vergangenheit Geburtsdaten teils handschriftlich, teils fehlerhaft von Kundenseite bei uns aufgelaufen sind. Das lässt sich leider nie mit 100%iger Sicherheit vermeiden.
 
Diese Daten manuell in Evidenz zu korrigieren ist für uns kein Problem. Wir freuen uns ehrlich gesagt darüber, dass wir die Daten nun auf einen aktuellen/einheitlichen Stand in Evidenz bringen können. Was uns daran hindert ist lediglich, dass die Änderungen nach einiger Zeit wieder verschwinden/ rückgängig gemacht werden, so als würde Evidenz die ursprünglichen Importdaten als „vertraulicher“ erachten und unsere getätigten Änderungen überschreiben. 
 
Gibt es eine Möglichkeit, dies abzustellen? Dann würde es zwar einige Zeit lang dauern, bis wir alle Daten aktuell haben, aber was uns stört, ist lediglich, dass unsere in Evidenz durchgeführten Änderungen wieder zurückgesetzt werden. 
Eine Liste mit WINDA und korrektem Geburtsdatum zu erstellen, halte ich für derzeit unmöglich, da sich vor dem Importdatum, wie bereits gesehen, mehrere teils fehlerhafte Datensätze tummlen und ich nicht mit Gewissheit den richtigen auswählen kann. Deshalb wäre die laufende Aktualisierung unsere favorisierte Variante. 
 
 
Beste",eMail Kunde
318065,"vielen Dank für Ihre Neujahrswünsche, die ich gerne erwidere: Ich wünsche Ihnen ebenfalls ein gutes neues Jahr 2024!
 
Zu dem Geburtstagsproblem:
 
Anhand der Historisierung auf dem SQL-Server konnte ich bei den 65 Personen, bei denen das Geburtsdatum mindestens einmal geändert wurde, genau einen Fall identifizieren, in denen das Geburtsdatum nach einer Änderung auf den ursprünglichen Wert zurückgesetzt wurde.
Dabei fällt auf, dass die Rückänderung zeitgleich erfolgte:
 
 
 
Dies lässt mich als Ursache vermuten, dass der Anwender / die Anwenderin eine Meldung (sinngemäß)  „Die Daten konnten nicht gespeichert werden, weil Sie und ein anderer Benutzer gleichzeitig versuchen, die Daten zu ändern“ bekommen hat.
Ich bin mir nicht sicher, ob die Programmoberfläche in einem solchen Fall die geänderten Felder ebenfalls wieder auf die ursprünglichen Werte zurücksetzt, oder ob – was ggf. fatal wäre – weiterhin die nicht gespeicherten Änderungen angezeigt werd
 
Sollten Sie bzw. Ihre Kolleginnen und Kollegen also eine solche Meldung bekommen, dann wechseln Sie bitte temporär den angezeigten Datensatz um zu überprüfen, ob Ihre Änderungen gespeichert wurden. 
 
 
Die getätigte Auswertung hat eine Schwäche: Änderungen, die durch den Schnittstellenbenutzer oder unseren Wartungszugang gemacht wurden, wurden bislang nicht historisiert.
Ich glaube zwar nicht, dass dies die Quelle weiterer Rück-Änderungen ist, habe aber die Ausnahme dennoch temporär entfernt, um den Sachverhalt prüfen zu können.
 
 
Mein Vorschlag wäre deshalb, dass wir das Thema weiter beobachten und Sie uns Bescheid geben, wenn ihnen weitere Fälle bekannt werden.",eMail evidenz
318065,SC Abgeschlossen Lösung:Evidenz prüft den Sachverhalt und gibt eine Rückmeldung.,dummy
318065,"Moin Herr X,
ich habe das ""Geburtstagsproblem"" nun über ein halbes Jahr lang ausgeblendet. Dennoch ist mir letzte Woche zufällig eine Anomalie aufgefallen, als ich einen Export der Personendaten durchgeführt habe (siehe Anhang).
Es sieht so aus, als habe eine verdächtig hohe Anzahl an Geburtsdaten das Schema ""Geburtstag voranstehender Datensatz +1 Tag"". Wenn sie in die Spalte PeGeburtsdatum sehen, habe ich dort in den ersten 400 Datensätzen die Auffälligkeiten gelb markiert. Es zieht sich so stellenweise durch die gesamte Tabelle. 
Zusätzlich sind die Geburtsjahre überproportional oft identisch (z.B. 1980, 1981, etc.). Das ist statistisch ausgeschlossen, da wir keine Schulklassen unterrichten und weicht von den Daten in unseren Anmeldungen ab. 
Wir haben uns zwar damit arrangiert und nutzen eine alte Excel Tabelle für diese Daten. Dennoch interessiert mich der Grund für diesen Umstand brennend und ich möchte Sie bitte, dies einmal zu überprüfen. Vielleicht fällt Ihnen hier ja etwas auf, was dabei hilft, dieses Problem in Zukunft zu beheben. Vielen Dank für Ihre Mühe. 
Beste",eMail Kunde
318065,SC Abgeschlossen Lösung:Evidenz prüft den Sachverhalt und gibt eine Rückmeldung.,dummy
318066,"leider ist dieser Fall bislang ungelöst. Heute sind zwei weitere Fälle X X und X X hinzugekommen, bei denen Feldberechnungsfehler erscheint, obwohl noch kein Antrag auf BU verschickt wurde. Was kann ich tun? 
Bitte um Rückmeldung! 
Viele",eMail Kunde
318066,SC Abgeschlossen Lösung:,dummy
318070,"zuerst einmal wünsche ich Ihnen noch ein gesundes neues Jahr.

 

Der Server ist mittlerweile nicht mehr für uns aufrufbar, daher können wir den Export leider nicht prüfen.

 

 

Können Sie uns den Export anderweitig zukommen lassen oder den Zugang nochmal freischalten?

 

Vielen Dank.

 

Bei Fragen stehen wir gerne zur Verfügung.",eMail Kunde
318070,"Ihre guten Neujahrswünsche erwidere ich gerne: Auch Ihnen ein gutes neues Jahr 2024!

 

Ich hatte am Freitag die Datei als passwortgeschütztes ZIP an Frau X geschickt und Frau X telefonisch das Passwort durchgegeben.

 

Ich kann das bei Bedarf wiederholen, geben Sie Bescheid, falls dies notwendig sein sollte.",eMail evidenz
318070,"vielen Dank für die Info, Frau X hat mir gestern alles weitergeleitet.

 

Ich habe mir die Liste soweit angeschaut.

 

Für die Bildungshistorie der HF-Mitarbeiter sieht es gut aus. Der komplette IHA-Kundenstamm fehlt jetzt noch.

 

Zusätzlich ist es auch möglich uns die komplette Historie der Veranstaltungen zu schicken?

Und ebenfalls alle Themen und Themenbereiche inkl. Beschreibungs-, Zertifikatstexten etc.?

Und eine Liste aller Trainer?

 

Dann sollten wir alles haben, was wir benötigen.

 

Vielen lieben Dank 😊

 

Bei Fragen stehen wir gerne zur Verfügung.",eMail Kunde
318070,"die Bildungshistorie aller Personen in evidenz habe ich hier zum Download bereitgestellt:

 

https://webseminare.biz/kunden/00157/ftp/Export_Bildungshistorie_2024_01_03.zip

 

Das Passwort des Zips ist gleich geblieben.

 

Auch die anderen gewünschten Daten kann ich Ihnen bereitstellen. Das wird aber vermutlich Morgen, bis ich das aufbereitet habe.",eMail evidenz
318070,"beiliegend übersende ich Ihnen die Seminardaten und die Trainerliste.

 

Die Trainerliste ist mit dem ihnen bereits bekannten Passwort geschützt.

 

Die Seminardaten enthalten im ersten Tabellenblatt alle Seminare und im zweiten Tabellenblatt alle Themen mit dem jeweiligen Themenbereich.
Bitte beachten Sie die Nomenklatur der Spaltentitel: Diese geben an, woher die Information in der jeweiligen Spalte kommt.
„Ve“ steht dabei für „Veranstaltung“, „Fg“ (Feingliederung) und möglicherweise „Th“ für  „Thema“ , „Gr“ (Grobgliederung) und möglicherweise „Tb“ für den „Themenbereich“.

 

Das gilt analog auch für die Trainerliste „Tr“ ist „Trainer“, „In“ „Institut“ und „Pe“ „Person“ (jeder Trainer ist gleichzeitig eine Person).

 

Bitte schauen Sie mal, ob das so passt.",eMail evidenz
